,POA_CODE16,POA_NAME16,AREASQKM16,hail_size
2644,7291,7291,59.4922,0.0
2645,7292,7292,244.3005,0.0
2646,7300,7300,110.7075,0.0
2647,7301,7301,418.4369,4.3
2648,7302,7302,676.5484,0.0
2649,7303,7303,295.7173,0.0
2650,7304,7304,3543.6698,5.0
2651,7305,7305,124.691,0.0
2652,7306,7306,1543.3453,0.0
2653,7307,7307,505.5673,2.0
2654,7310,7310,373.8262,0.0
2655,7315,7315,613.6239,0.0
2656,7316,7316,277.2041,0.0
2657,7320,7320,32.2927,0.0
2658,7321,7321,2370.2863,0.0
2659,7322,7322,26.8891,0.0
2660,7325,7325,799.9329,0.0
2661,7330,7330,2296.4486,3.9
2662,7331,7331,18.0189,0.0
2663,7466,7466,68.8166,0.0
2664,7467,7467,144.0971,0.0
2665,7468,7468,309.9843,0.0
2666,7469,7469,5893.7056,0.0
2667,7470,7470,108.051,0.0
